# == pyFAI calibration ==
# Distance Sample to Detector: 1.19389178917929 m
# PONI: 2.049e-01, 2.073e-01 m
# Rotations: -0.002895 0.008002 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 1193.935 mm
# Center: x=712.167, y=724.652 pix
# Tilt: 0.488 deg  TiltPlanRot: 70.108 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.960e-04, 2.960e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 1.393e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> example-analysis/integrated.dat
#       2th_deg             I 
  4.288975e+00    4.029891e+00
  4.291834e+00    4.034448e+00
  4.294692e+00    4.024938e+00
  4.297551e+00    4.026969e+00
  4.300409e+00    4.064469e+00
  4.303268e+00    4.069289e+00
  4.306126e+00    4.045748e+00
  4.308985e+00    4.020538e+00
  4.311843e+00    3.954677e+00
  4.314702e+00    3.891913e+00
  4.317560e+00    3.894240e+00
  4.320419e+00    3.913258e+00
  4.323277e+00    3.904669e+00
  4.326136e+00    3.903894e+00
  4.328994e+00    3.876125e+00
  4.331853e+00    3.819026e+00
  4.334711e+00    3.768159e+00
  4.337570e+00    3.774735e+00
  4.340428e+00    3.784540e+00
  4.343287e+00    3.750446e+00
  4.346145e+00    3.762573e+00
  4.349004e+00    3.783666e+00
  4.351862e+00    3.766301e+00
  4.354721e+00    3.768301e+00
  4.357579e+00    3.802964e+00
  4.360438e+00    3.810626e+00
  4.363296e+00    3.802435e+00
  4.366155e+00    3.812480e+00
  4.369014e+00    3.759307e+00
  4.371872e+00    3.726426e+00
  4.374731e+00    3.669511e+00
  4.377589e+00    3.628999e+00
  4.380448e+00    3.587705e+00
  4.383306e+00    3.612676e+00
  4.386165e+00    3.631212e+00
  4.389023e+00    3.680329e+00
  4.391882e+00    3.681597e+00
  4.394740e+00    3.646708e+00
  4.397599e+00    3.629986e+00
  4.400457e+00    3.636907e+00
  4.403316e+00    3.638048e+00
  4.406174e+00    3.641810e+00
  4.409033e+00    3.662091e+00
  4.411891e+00    3.654506e+00
  4.414750e+00    3.645878e+00
  4.417608e+00    3.638381e+00
  4.420467e+00    3.650846e+00
  4.423325e+00    3.647290e+00
  4.426184e+00    3.672847e+00
  4.429042e+00    3.693122e+00
  4.431901e+00    3.692287e+00
  4.434759e+00    3.693998e+00
  4.437618e+00    3.699579e+00
  4.440477e+00    3.663469e+00
  4.443335e+00    3.661862e+00
  4.446194e+00    3.666576e+00
  4.449052e+00    3.683409e+00
  4.451911e+00    3.708323e+00
  4.454769e+00    3.771966e+00
  4.457628e+00    3.795041e+00
  4.460486e+00    3.811086e+00
  4.463345e+00    3.785559e+00
  4.466203e+00    3.767988e+00
  4.469062e+00    3.714517e+00
  4.471920e+00    3.682947e+00
  4.474779e+00    3.725474e+00
  4.477637e+00    3.753753e+00
  4.480496e+00    3.743151e+00
  4.483354e+00    3.760193e+00
  4.486213e+00    3.768180e+00
  4.489071e+00    3.724113e+00
  4.491930e+00    3.702966e+00
  4.494788e+00    3.728929e+00
  4.497647e+00    3.774427e+00
  4.500505e+00    3.798829e+00
  4.503364e+00    3.802301e+00
  4.506222e+00    3.809393e+00
  4.509081e+00    3.807197e+00
  4.511939e+00    3.815122e+00
  4.514798e+00    3.806554e+00
  4.517657e+00    3.827648e+00
  4.520515e+00    3.812762e+00
  4.523374e+00    3.807189e+00
  4.526232e+00    3.824683e+00
  4.529091e+00    3.853304e+00
  4.531949e+00    3.873449e+00
  4.534808e+00    3.894860e+00
  4.537666e+00    3.895118e+00
  4.540525e+00    3.908731e+00
  4.543383e+00    3.935915e+00
  4.546242e+00    3.975328e+00
  4.549100e+00    4.044502e+00
  4.551959e+00    4.081390e+00
  4.554817e+00    4.128187e+00
  4.557676e+00    4.229043e+00
  4.560534e+00    4.337599e+00
  4.563393e+00    4.491601e+00
  4.566251e+00    4.693679e+00
  4.569110e+00    4.994250e+00
  4.571968e+00    5.441546e+00
  4.574827e+00    6.114706e+00
  4.577685e+00    7.184108e+00
  4.580544e+00    8.654982e+00
  4.583402e+00    1.046944e+01
  4.586261e+00    1.243232e+01
  4.589119e+00    1.446455e+01
  4.591978e+00    1.668941e+01
  4.594837e+00    1.869319e+01
  4.597695e+00    2.037789e+01
  4.600554e+00    2.148003e+01
  4.603412e+00    2.200350e+01
  4.606271e+00    2.172758e+01
  4.609129e+00    2.061714e+01
  4.611988e+00    1.891790e+01
  4.614846e+00    1.698087e+01
  4.617705e+00    1.485557e+01
  4.620563e+00    1.243439e+01
  4.623422e+00    1.024255e+01
  4.626280e+00    8.374221e+00
  4.629139e+00    6.965672e+00
  4.631997e+00    5.941320e+00
  4.634856e+00    5.186062e+00
  4.637714e+00    4.688538e+00
  4.640573e+00    4.401060e+00
  4.643431e+00    4.205000e+00
  4.646290e+00    4.072205e+00
  4.649148e+00    4.005610e+00
  4.652007e+00    4.002807e+00
  4.654865e+00    4.004255e+00
  4.657724e+00    4.009605e+00
  4.660582e+00    4.048512e+00
  4.663441e+00    4.047400e+00
  4.666300e+00    4.006130e+00
  4.669158e+00    4.029217e+00
  4.672017e+00    4.067173e+00
  4.674875e+00    4.098103e+00
  4.677734e+00    4.177777e+00
  4.680592e+00    4.292156e+00
  4.683451e+00    4.383492e+00
  4.686309e+00    4.475819e+00
  4.689168e+00    4.571395e+00
  4.692026e+00    4.620258e+00
  4.694885e+00    4.628592e+00
  4.697743e+00    4.620134e+00
  4.700602e+00    4.602680e+00
  4.703460e+00    4.530404e+00
  4.706319e+00    4.463897e+00
  4.709177e+00    4.395204e+00
  4.712036e+00    4.327646e+00
  4.714894e+00    4.214712e+00
  4.717753e+00    4.123558e+00
  4.720611e+00    4.023792e+00
  4.723470e+00    3.922375e+00
  4.726328e+00    3.860517e+00
  4.729187e+00    3.849452e+00
  4.732045e+00    3.844903e+00
  4.734904e+00    3.866545e+00
  4.737762e+00    3.913008e+00
  4.740621e+00    3.940669e+00
  4.743480e+00    3.948452e+00
  4.746338e+00    3.964278e+00
  4.749197e+00    3.964337e+00
  4.752055e+00    3.967325e+00
  4.754914e+00    3.984529e+00
  4.757772e+00    3.971378e+00
  4.760631e+00    3.956648e+00
  4.763489e+00    3.999478e+00
  4.766348e+00    3.986463e+00
  4.769206e+00    3.994202e+00
  4.772065e+00    4.010451e+00
  4.774923e+00    4.006946e+00
  4.777782e+00    3.991156e+00
  4.780640e+00    4.017084e+00
  4.783499e+00    4.042519e+00
  4.786357e+00    4.077967e+00
  4.789216e+00    4.117260e+00
  4.792074e+00    4.141722e+00
  4.794933e+00    4.188486e+00
  4.797791e+00    4.213133e+00
  4.800650e+00    4.215781e+00
  4.803508e+00    4.268159e+00
  4.806367e+00    4.350977e+00
  4.809225e+00    4.444938e+00
  4.812084e+00    4.560634e+00
  4.814943e+00    4.724878e+00
  4.817801e+00    4.883403e+00
  4.820660e+00    5.101766e+00
  4.823518e+00    5.535745e+00
  4.826377e+00    6.279116e+00
  4.829235e+00    7.385252e+00
  4.832094e+00    9.219324e+00
  4.834952e+00    1.183628e+01
  4.837811e+00    1.570027e+01
  4.840669e+00    2.057269e+01
  4.843528e+00    2.629323e+01
  4.846386e+00    3.274586e+01
  4.849245e+00    3.931714e+01
  4.852103e+00    4.586383e+01
  4.854962e+00    5.109975e+01
  4.857820e+00    5.493166e+01
  4.860679e+00    5.661330e+01
  4.863537e+00    5.610424e+01
  4.866396e+00    5.338657e+01
  4.869254e+00    4.920763e+01
  4.872113e+00    4.355149e+01
  4.874971e+00    3.714833e+01
  4.877830e+00    3.068117e+01
  4.880688e+00    2.460569e+01
  4.883547e+00    1.924208e+01
  4.886405e+00    1.482796e+01
  4.889264e+00    1.153288e+01
  4.892123e+00    9.177789e+00
  4.894981e+00    7.394020e+00
  4.897840e+00    6.263495e+00
  4.900698e+00    5.597337e+00
  4.903557e+00    5.196958e+00
  4.906415e+00    4.925323e+00
  4.909274e+00    4.729989e+00
  4.912132e+00    4.603957e+00
  4.914991e+00    4.452873e+00
  4.917849e+00    4.335321e+00
  4.920708e+00    4.264654e+00
  4.923566e+00    4.202122e+00
  4.926425e+00    4.180952e+00
  4.929283e+00    4.160905e+00
  4.932142e+00    4.123601e+00
  4.935000e+00    4.089522e+00
  4.937859e+00    4.040449e+00
  4.940717e+00    3.974211e+00
  4.943576e+00    3.927085e+00
  4.946434e+00    3.894114e+00
  4.949293e+00    3.925683e+00
  4.952151e+00    3.951568e+00
  4.955010e+00    3.957649e+00
  4.957868e+00    3.943758e+00
  4.960727e+00    3.954120e+00
  4.963586e+00    3.938514e+00
  4.966444e+00    3.925742e+00
  4.969303e+00    3.918368e+00
  4.972161e+00    3.935098e+00
  4.975020e+00    3.900432e+00
  4.977878e+00    3.873281e+00
  4.980737e+00    3.852418e+00
  4.983595e+00    3.864841e+00
  4.986454e+00    3.818020e+00
  4.989312e+00    3.763254e+00
  4.992171e+00    3.673343e+00
  4.995029e+00    3.623024e+00
  4.997888e+00    3.545423e+00
  5.000746e+00    3.535361e+00
  5.003605e+00    3.555992e+00
  5.006463e+00    3.569678e+00
  5.009322e+00    3.577500e+00
  5.012180e+00    3.587844e+00
  5.015039e+00    3.567896e+00
  5.017897e+00    3.566826e+00
  5.020756e+00    3.556254e+00
  5.023614e+00    3.496518e+00
  5.026473e+00    3.498552e+00
  5.029331e+00    3.484776e+00
  5.032190e+00    3.470058e+00
  5.035048e+00    3.484319e+00
  5.037907e+00    3.523178e+00
  5.040766e+00    3.514460e+00
  5.043624e+00    3.508049e+00
  5.046483e+00    3.520275e+00
  5.049341e+00    3.596618e+00
  5.052200e+00    3.622660e+00
  5.055058e+00    3.608011e+00
  5.057917e+00    3.601626e+00
  5.060775e+00    3.576702e+00
  5.063634e+00    3.521633e+00
  5.066492e+00    3.517020e+00
  5.069351e+00    3.510932e+00
  5.072209e+00    3.514528e+00
  5.075068e+00    3.521339e+00
  5.077926e+00    3.519783e+00
  5.080785e+00    3.502629e+00
  5.083643e+00    3.497866e+00
  5.086502e+00    3.475685e+00
  5.089360e+00    3.465641e+00
  5.092219e+00    3.448764e+00
  5.095077e+00    3.433858e+00
  5.097936e+00    3.412235e+00
  5.100794e+00    3.424638e+00
  5.103653e+00    3.438401e+00
  5.106511e+00    3.472429e+00
  5.109370e+00    3.481436e+00
  5.112229e+00    3.520054e+00
  5.115087e+00    3.523778e+00
  5.117946e+00    3.540259e+00
  5.120804e+00    3.539969e+00
  5.123663e+00    3.572283e+00
  5.126521e+00    3.552943e+00
  5.129380e+00    3.552785e+00
  5.132238e+00    3.554244e+00
  5.135097e+00    3.531211e+00
  5.137955e+00    3.492605e+00
  5.140814e+00    3.488631e+00
  5.143672e+00    3.463574e+00
  5.146531e+00    3.440763e+00
  5.149389e+00    3.435459e+00
  5.152248e+00    3.445233e+00
  5.155106e+00    3.416862e+00
  5.157965e+00    3.396094e+00
  5.160823e+00    3.377340e+00
  5.163682e+00    3.376804e+00
  5.166540e+00    3.365782e+00
  5.169399e+00    3.410583e+00
  5.172257e+00    3.461806e+00
  5.175116e+00    3.506120e+00
  5.177974e+00    3.508827e+00
  5.180833e+00    3.485057e+00
  5.183691e+00    3.474997e+00
  5.186550e+00    3.474367e+00
  5.189409e+00    3.476285e+00
  5.192267e+00    3.487881e+00
  5.195126e+00    3.478475e+00
  5.197984e+00    3.482638e+00
  5.200843e+00    3.469756e+00
  5.203701e+00    3.478994e+00
  5.206560e+00    3.489647e+00
  5.209418e+00    3.481997e+00
  5.212277e+00    3.489535e+00
  5.215135e+00    3.476911e+00
  5.217994e+00    3.451760e+00
  5.220852e+00    3.449773e+00
  5.223711e+00    3.458849e+00
  5.226569e+00    3.442217e+00
  5.229428e+00    3.479358e+00
  5.232286e+00    3.516786e+00
  5.235145e+00    3.510495e+00
  5.238003e+00    3.506966e+00
  5.240862e+00    3.496092e+00
  5.243720e+00    3.465709e+00
  5.246579e+00    3.467001e+00
  5.249437e+00    3.550287e+00
  5.252296e+00    3.586483e+00
  5.255154e+00    3.656025e+00
  5.258013e+00    3.666182e+00
  5.260872e+00    3.584198e+00
  5.263730e+00    3.490422e+00
  5.266589e+00    3.428235e+00
  5.269447e+00    3.408920e+00
  5.272306e+00    3.405962e+00
  5.275164e+00    3.403830e+00
  5.278023e+00    3.420541e+00
  5.280881e+00    3.452883e+00
  5.283740e+00    3.497360e+00
  5.286598e+00    3.506759e+00
  5.289457e+00    3.523880e+00
  5.292315e+00    3.565447e+00
  5.295174e+00    3.608511e+00
  5.298032e+00    3.651263e+00
  5.300891e+00    3.707234e+00
  5.303749e+00    3.745574e+00
  5.306608e+00    3.736187e+00
  5.309466e+00    3.724740e+00
  5.312325e+00    3.696409e+00
  5.315183e+00    3.674658e+00
  5.318042e+00    3.692228e+00
  5.320900e+00    3.726129e+00
  5.323759e+00    3.783013e+00
  5.326617e+00    3.856335e+00
  5.329476e+00    3.918786e+00
  5.332334e+00    3.972061e+00
  5.335193e+00    4.033848e+00
  5.338052e+00    4.043738e+00
  5.340910e+00    4.012550e+00
  5.343769e+00    4.010772e+00
  5.346627e+00    4.021113e+00
  5.349486e+00    3.991204e+00
  5.352344e+00    4.019699e+00
  5.355203e+00    4.033179e+00
  5.358061e+00    4.024743e+00
  5.360920e+00    4.065923e+00
  5.363778e+00    4.106756e+00
  5.366637e+00    4.126194e+00
  5.369495e+00    4.224971e+00
  5.372354e+00    4.348418e+00
  5.375212e+00    4.510727e+00
  5.378071e+00    4.811691e+00
  5.380929e+00    5.279729e+00
  5.383788e+00    5.962580e+00
  5.386646e+00    6.830744e+00
  5.389505e+00    7.901414e+00
  5.392363e+00    9.458845e+00
  5.395222e+00    1.098282e+01
  5.398080e+00    1.246010e+01
  5.400939e+00    1.391690e+01
  5.403797e+00    1.504829e+01
  5.406656e+00    1.592845e+01
  5.409514e+00    1.636534e+01
  5.412373e+00    1.648622e+01
  5.415232e+00    1.645990e+01
  5.418090e+00    1.570889e+01
  5.420949e+00    1.436011e+01
  5.423807e+00    1.295405e+01
  5.426666e+00    1.143406e+01
  5.429524e+00    9.708757e+00
  5.432383e+00    8.346628e+00
  5.435241e+00    7.191384e+00
  5.438100e+00    6.330490e+00
  5.440958e+00    5.662004e+00
  5.443817e+00    5.002302e+00
  5.446675e+00    4.659863e+00
  5.449534e+00    4.457024e+00
  5.452392e+00    4.344190e+00
  5.455251e+00    4.272793e+00
  5.458109e+00    4.191246e+00
  5.460968e+00    4.162292e+00
  5.463826e+00    4.172091e+00
  5.466685e+00    4.154072e+00
  5.469543e+00    4.130538e+00
  5.472402e+00    4.125646e+00
  5.475260e+00    4.100550e+00
  5.478119e+00    4.097054e+00
  5.480977e+00    4.082633e+00
  5.483836e+00    4.063737e+00
  5.486695e+00    4.056806e+00
  5.489553e+00    4.054182e+00
  5.492412e+00    4.066859e+00
  5.495270e+00    4.115509e+00
  5.498129e+00    4.138542e+00
  5.500987e+00    4.150792e+00
  5.503846e+00    4.138169e+00
  5.506704e+00    4.110128e+00
  5.509563e+00    4.025625e+00
  5.512421e+00    3.977260e+00
  5.515280e+00    3.944568e+00
  5.518138e+00    3.945459e+00
  5.520997e+00    4.014990e+00
  5.523855e+00    4.091839e+00
  5.526714e+00    4.098960e+00
  5.529572e+00    4.107285e+00
  5.532431e+00    4.133780e+00
  5.535289e+00    4.098691e+00
  5.538148e+00    4.082851e+00
  5.541006e+00    4.066879e+00
  5.543865e+00    4.052734e+00
  5.546723e+00    4.004929e+00
  5.549582e+00    3.987213e+00
  5.552440e+00    3.996032e+00
  5.555299e+00    4.011821e+00
  5.558157e+00    4.052232e+00
  5.561016e+00    4.099347e+00
  5.563875e+00    4.115243e+00
  5.566733e+00    4.089208e+00
  5.569592e+00    4.086174e+00
  5.572450e+00    4.088176e+00
  5.575309e+00    4.106136e+00
  5.578167e+00    4.145589e+00
  5.581026e+00    4.216867e+00
  5.583884e+00    4.229914e+00
  5.586743e+00    4.201746e+00
  5.589601e+00    4.165087e+00
  5.592460e+00    4.133399e+00
  5.595318e+00    4.127594e+00
  5.598177e+00    4.108819e+00
  5.601035e+00    4.062110e+00
  5.603894e+00    4.030536e+00
  5.606752e+00    4.035526e+00
  5.609611e+00    4.061440e+00
  5.612469e+00    4.152642e+00
  5.615328e+00    4.265568e+00
  5.618186e+00    4.321059e+00
  5.621045e+00    4.329397e+00
  5.623903e+00    4.336694e+00
  5.626762e+00    4.273060e+00
  5.629620e+00    4.217436e+00
  5.632479e+00    4.211444e+00
  5.635338e+00    4.215485e+00
  5.638196e+00    4.189797e+00
  5.641055e+00    4.183523e+00
  5.643913e+00    4.168373e+00
  5.646772e+00    4.162739e+00
  5.649630e+00    4.194559e+00
  5.652489e+00    4.227008e+00
  5.655347e+00    4.255430e+00
  5.658206e+00    4.296865e+00
  5.661064e+00    4.330799e+00
  5.663923e+00    4.368582e+00
  5.666781e+00    4.415247e+00
  5.669640e+00    4.428990e+00
  5.672498e+00    4.401163e+00
  5.675357e+00    4.388245e+00
  5.678215e+00    4.375176e+00
  5.681074e+00    4.381926e+00
  5.683932e+00    4.412925e+00
  5.686791e+00    4.447217e+00
  5.689649e+00    4.459198e+00
  5.692508e+00    4.469166e+00
  5.695366e+00    4.449059e+00
  5.698225e+00    4.431405e+00
  5.701083e+00    4.416025e+00
  5.703942e+00    4.442969e+00
  5.706800e+00    4.426498e+00
  5.709659e+00    4.448788e+00
  5.712518e+00    4.470652e+00
  5.715376e+00    4.464284e+00
  5.718235e+00    4.451697e+00
  5.721093e+00    4.485479e+00
  5.723952e+00    4.509361e+00
  5.726810e+00    4.515998e+00
  5.729669e+00    4.523511e+00
  5.732527e+00    4.506097e+00
  5.735386e+00    4.476183e+00
  5.738244e+00    4.512583e+00
  5.741103e+00    4.554272e+00
  5.743961e+00    4.572021e+00
  5.746820e+00    4.602477e+00
  5.749678e+00    4.580359e+00
  5.752537e+00    4.520559e+00
  5.755395e+00    4.488699e+00
  5.758254e+00    4.511623e+00
  5.761112e+00    4.562055e+00
  5.763971e+00    4.606590e+00
  5.766829e+00    4.632230e+00
  5.769688e+00    4.675651e+00
  5.772546e+00    4.700416e+00
  5.775405e+00    4.668822e+00
  5.778263e+00    4.698487e+00
  5.781122e+00    4.768035e+00
  5.783981e+00    4.819401e+00
  5.786839e+00    4.844956e+00
  5.789698e+00    4.834873e+00
  5.792556e+00    4.812807e+00
  5.795415e+00    4.780726e+00
  5.798273e+00    4.728425e+00
  5.801132e+00    4.734561e+00
  5.803990e+00    4.797770e+00
  5.806849e+00    4.866888e+00
  5.809707e+00    4.939432e+00
  5.812566e+00    5.037035e+00
  5.815424e+00    5.112924e+00
  5.818283e+00    5.129522e+00
  5.821141e+00    5.170681e+00
  5.824000e+00    5.220697e+00
  5.826858e+00    5.273320e+00
  5.829717e+00    5.312608e+00
  5.832575e+00    5.330717e+00
  5.835434e+00    5.333953e+00
  5.838292e+00    5.324123e+00
  5.841151e+00    5.309965e+00
  5.844009e+00    5.304260e+00
  5.846868e+00    5.328847e+00
  5.849726e+00    5.346905e+00
  5.852585e+00    5.382588e+00
  5.855443e+00    5.434250e+00
  5.858302e+00    5.470739e+00
  5.861161e+00    5.492434e+00
  5.864019e+00    5.487170e+00
  5.866878e+00    5.508880e+00
  5.869736e+00    5.566577e+00
  5.872595e+00    5.664552e+00
  5.875453e+00    5.725358e+00
  5.878312e+00    5.786715e+00
  5.881170e+00    5.824462e+00
  5.884029e+00    5.826612e+00
  5.886887e+00    5.860576e+00
  5.889746e+00    5.952796e+00
  5.892604e+00    6.046177e+00
  5.895463e+00    6.167803e+00
  5.898321e+00    6.273403e+00
  5.901180e+00    6.356162e+00
  5.904038e+00    6.470786e+00
  5.906897e+00    6.616560e+00
  5.909755e+00    6.850349e+00
  5.912614e+00    7.161924e+00
  5.915472e+00    7.652047e+00
  5.918331e+00    8.485258e+00
  5.921189e+00    9.745342e+00
  5.924048e+00    1.157815e+01
  5.926906e+00    1.415203e+01
  5.929765e+00    1.750513e+01
  5.932624e+00    2.195969e+01
  5.935482e+00    2.709486e+01
  5.938341e+00    3.270093e+01
  5.941199e+00    3.853156e+01
  5.944058e+00    4.422322e+01
  5.946916e+00    4.954195e+01
  5.949775e+00    5.386462e+01
  5.952633e+00    5.663506e+01
  5.955492e+00    5.786408e+01
  5.958350e+00    5.742030e+01
  5.961209e+00    5.499710e+01
  5.964067e+00    5.079963e+01
  5.966926e+00    4.567647e+01
  5.969784e+00    3.991863e+01
  5.972643e+00    3.393098e+01
  5.975501e+00    2.808526e+01
  5.978360e+00    2.283226e+01
  5.981218e+00    1.840307e+01
  5.984077e+00    1.480314e+01
  5.986935e+00    1.202213e+01
  5.989794e+00    9.949082e+00
  5.992652e+00    8.562737e+00
  5.995511e+00    7.673530e+00
  5.998369e+00    7.089161e+00
  6.001228e+00    6.748502e+00
  6.004086e+00    6.576380e+00
  6.006945e+00    6.436983e+00
  6.009804e+00    6.315503e+00
  6.012662e+00    6.191517e+00
  6.015521e+00    6.099340e+00
  6.018379e+00    6.000783e+00
  6.021238e+00    5.955715e+00
  6.024096e+00    5.946055e+00
  6.026955e+00    5.874684e+00
  6.029813e+00    5.769888e+00
  6.032672e+00    5.721560e+00
  6.035530e+00    5.703211e+00
  6.038389e+00    5.655058e+00
  6.041247e+00    5.624855e+00
  6.044106e+00    5.626750e+00
  6.046964e+00    5.572800e+00
  6.049823e+00    5.501970e+00
  6.052681e+00    5.516385e+00
  6.055540e+00    5.545021e+00
  6.058398e+00    5.531730e+00
  6.061257e+00    5.545701e+00
  6.064115e+00    5.528975e+00
  6.066974e+00    5.490057e+00
  6.069832e+00    5.483060e+00
  6.072691e+00    5.482242e+00
  6.075549e+00    5.460938e+00
  6.078408e+00    5.440152e+00
  6.081266e+00    5.439104e+00
  6.084125e+00    5.429179e+00
  6.086984e+00    5.385033e+00
  6.089842e+00    5.360075e+00
  6.092701e+00    5.341969e+00
  6.095559e+00    5.282751e+00
  6.098418e+00    5.220737e+00
  6.101276e+00    5.189433e+00
  6.104135e+00    5.146881e+00
  6.106993e+00    5.109762e+00
  6.109852e+00    5.119956e+00
  6.112710e+00    5.122360e+00
  6.115569e+00    5.110399e+00
  6.118427e+00    5.083372e+00
  6.121286e+00    5.040114e+00
  6.124144e+00    5.022040e+00
  6.127003e+00    5.064260e+00
  6.129861e+00    5.073282e+00
  6.132720e+00    5.042587e+00
  6.135578e+00    4.988527e+00
  6.138437e+00    4.930726e+00
  6.141295e+00    4.935897e+00
  6.144154e+00    4.991118e+00
  6.147012e+00    5.030611e+00
  6.149871e+00    5.026507e+00
  6.152729e+00    4.988165e+00
  6.155588e+00    4.908959e+00
  6.158447e+00    4.851449e+00
  6.161305e+00    4.852769e+00
  6.164164e+00    4.886981e+00
  6.167022e+00    4.922111e+00
  6.169881e+00    4.952099e+00
  6.172739e+00    4.963044e+00
  6.175598e+00    4.982309e+00
  6.178456e+00    4.968309e+00
  6.181315e+00    4.958449e+00
  6.184173e+00    4.991717e+00
  6.187032e+00    5.016627e+00
  6.189890e+00    4.985002e+00
  6.192749e+00    4.969816e+00
  6.195607e+00    4.947402e+00
  6.198466e+00    4.926461e+00
  6.201324e+00    4.975516e+00
  6.204183e+00    5.007092e+00
  6.207041e+00    5.017704e+00
  6.209900e+00    5.053616e+00
  6.212758e+00    5.078622e+00
  6.215617e+00    5.119604e+00
  6.218475e+00    5.183852e+00
  6.221334e+00    5.260713e+00
  6.224192e+00    5.333965e+00
  6.227051e+00    5.425548e+00
  6.229909e+00    5.544704e+00
  6.232768e+00    5.699354e+00
  6.235627e+00    5.855059e+00
  6.238485e+00    6.007349e+00
  6.241344e+00    6.104426e+00
  6.244202e+00    6.153902e+00
  6.247061e+00    6.173578e+00
  6.249919e+00    6.183308e+00
  6.252778e+00    6.164073e+00
  6.255636e+00    6.117418e+00
  6.258495e+00    6.031195e+00
  6.261353e+00    5.915304e+00
  6.264212e+00    5.749577e+00
  6.267070e+00    5.592047e+00
  6.269929e+00    5.450835e+00
  6.272787e+00    5.348042e+00
  6.275646e+00    5.245852e+00
  6.278504e+00    5.160275e+00
  6.281363e+00    5.103212e+00
  6.284221e+00    5.038387e+00
  6.287080e+00    4.990270e+00
  6.289938e+00    4.976049e+00
  6.292797e+00    4.992890e+00
  6.295655e+00    5.018299e+00
  6.298514e+00    5.010726e+00
  6.301372e+00    4.975124e+00
  6.304231e+00    4.950724e+00
  6.307090e+00    4.914697e+00
  6.309948e+00    4.942228e+00
  6.312807e+00    4.983458e+00
  6.315665e+00    5.009306e+00
  6.318524e+00    5.036577e+00
  6.321382e+00    5.041598e+00
  6.324241e+00    5.025630e+00
  6.327099e+00    5.038101e+00
  6.329958e+00    5.073716e+00
  6.332816e+00    5.126749e+00
  6.335675e+00    5.237913e+00
  6.338533e+00    5.347578e+00
  6.341392e+00    5.464600e+00
  6.344250e+00    5.632437e+00
  6.347109e+00    5.888773e+00
  6.349967e+00    6.241560e+00
  6.352826e+00    6.769726e+00
  6.355684e+00    7.443923e+00
  6.358543e+00    8.336227e+00
  6.361401e+00    9.331737e+00
  6.364260e+00    1.036996e+01
  6.367118e+00    1.145851e+01
  6.369977e+00    1.257078e+01
  6.372835e+00    1.354654e+01
  6.375694e+00    1.432723e+01
  6.378552e+00    1.496486e+01
  6.381411e+00    1.524079e+01
  6.384270e+00    1.505467e+01
  6.387128e+00    1.450075e+01
  6.389987e+00    1.378164e+01
  6.392845e+00    1.285157e+01
  6.395704e+00    1.175950e+01
  6.398562e+00    1.067578e+01
  6.401421e+00    9.624023e+00
  6.404279e+00    8.570264e+00
  6.407138e+00    7.649304e+00
  6.409996e+00    6.905466e+00
  6.412855e+00    6.330151e+00
  6.415713e+00    5.939664e+00
  6.418572e+00    5.672192e+00
  6.421430e+00    5.510624e+00
  6.424289e+00    5.440889e+00
  6.427147e+00    5.372776e+00
  6.430006e+00    5.331100e+00
  6.432864e+00    5.375165e+00
  6.435723e+00    5.479290e+00
  6.438581e+00    5.638964e+00
  6.441440e+00    5.908930e+00
  6.444298e+00    6.223881e+00
  6.447157e+00    6.573166e+00
  6.450015e+00    7.001058e+00
  6.452874e+00    7.543257e+00
  6.455733e+00    8.187422e+00
  6.458591e+00    8.887911e+00
  6.461450e+00    9.697499e+00
  6.464308e+00    1.031923e+01
  6.467167e+00    1.080770e+01
  6.470025e+00    1.115109e+01
  6.472884e+00    1.132765e+01
  6.475742e+00    1.136897e+01
  6.478601e+00    1.118773e+01
  6.481459e+00    1.082682e+01
  6.484318e+00    1.025764e+01
  6.487176e+00    9.577127e+00
  6.490035e+00    8.762212e+00
  6.492893e+00    8.026007e+00
  6.495752e+00    7.365181e+00
  6.498610e+00    6.770140e+00
  6.501469e+00    6.257829e+00
  6.504327e+00    5.831466e+00
  6.507186e+00    5.551120e+00
  6.510044e+00    5.317019e+00
  6.512903e+00    5.147499e+00
  6.515761e+00    5.010910e+00
  6.518620e+00    4.891943e+00
  6.521478e+00    4.789651e+00
  6.524337e+00    4.744884e+00
  6.527195e+00    4.746634e+00
  6.530054e+00    4.746336e+00
  6.532913e+00    4.752029e+00
  6.535771e+00    4.736594e+00
  6.538630e+00    4.707730e+00
  6.541488e+00    4.693170e+00
  6.544347e+00    4.675679e+00
  6.547205e+00    4.665920e+00
  6.550064e+00    4.651934e+00
  6.552922e+00    4.638407e+00
  6.555781e+00    4.643997e+00
  6.558639e+00    4.648661e+00
  6.561498e+00    4.619603e+00
  6.564356e+00    4.584049e+00
  6.567215e+00    4.523250e+00
  6.570073e+00    4.462389e+00
  6.572932e+00    4.430591e+00
  6.575790e+00    4.427303e+00
  6.578649e+00    4.439666e+00
