# == pyFAI calibration ==
# Distance Sample to Detector: 1.1940462449808116 m
# PONI: 2.115e-01, 2.068e-01 m
# Rotations: -0.003366 0.000439 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 1194.053 mm
# Center: x=712.136, y=716.184 pix
# Tilt: 0.195 deg  TiltPlanRot: 7.430 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.960e-04, 2.960e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 1.393e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> /Users/mbcx9cd4/Documents/GitHub/pyFAI-integration-caking/analysis/integrated.dat
#       2th_deg             I 
  6.451261e+00    7.506411e+00
  6.452688e+00    7.495588e+00
  6.454116e+00    7.490351e+00
  6.455543e+00    7.506763e+00
  6.456970e+00    7.502130e+00
  6.458398e+00    7.472775e+00
  6.459825e+00    7.478235e+00
  6.461252e+00    7.491964e+00
  6.462680e+00    7.495221e+00
  6.464107e+00    7.475331e+00
  6.465534e+00    7.476930e+00
  6.466962e+00    7.479379e+00
  6.468389e+00    7.498278e+00
  6.469816e+00    7.520303e+00
  6.471244e+00    7.556408e+00
  6.472671e+00    7.619065e+00
  6.474098e+00    7.671970e+00
  6.475526e+00    7.714645e+00
  6.476953e+00    7.741725e+00
  6.478380e+00    7.743033e+00
  6.479808e+00    7.736656e+00
  6.481235e+00    7.756879e+00
  6.482662e+00    7.758158e+00
  6.484090e+00    7.729388e+00
  6.485517e+00    7.717149e+00
  6.486944e+00    7.714029e+00
  6.488372e+00    7.697889e+00
  6.489799e+00    7.735449e+00
  6.491226e+00    7.778568e+00
  6.492654e+00    7.800107e+00
  6.494081e+00    7.781324e+00
  6.495508e+00    7.732721e+00
  6.496936e+00    7.669150e+00
  6.498363e+00    7.607961e+00
  6.499790e+00    7.541759e+00
  6.501218e+00    7.458665e+00
  6.502645e+00    7.367430e+00
  6.504072e+00    7.273310e+00
  6.505500e+00    7.187330e+00
  6.506927e+00    7.118470e+00
  6.508355e+00    7.053939e+00
  6.509782e+00    6.986610e+00
  6.511209e+00    6.892925e+00
  6.512637e+00    6.807894e+00
  6.514064e+00    6.722945e+00
  6.515491e+00    6.625218e+00
  6.516919e+00    6.523765e+00
  6.518346e+00    6.418611e+00
  6.519773e+00    6.348550e+00
  6.521201e+00    6.289063e+00
  6.522628e+00    6.223389e+00
  6.524055e+00    6.158806e+00
  6.525483e+00    6.101420e+00
  6.526910e+00    6.036102e+00
  6.528337e+00    5.973101e+00
  6.529765e+00    5.921092e+00
  6.531192e+00    5.853772e+00
  6.532619e+00    5.775431e+00
  6.534047e+00    5.696374e+00
  6.535474e+00    5.636431e+00
  6.536901e+00    5.582655e+00
  6.538329e+00    5.529238e+00
  6.539756e+00    5.507385e+00
  6.541183e+00    5.503961e+00
  6.542611e+00    5.487646e+00
  6.544038e+00    5.468770e+00
  6.545465e+00    5.466835e+00
  6.546893e+00    5.473244e+00
  6.548320e+00    5.463117e+00
  6.549747e+00    5.447701e+00
  6.551175e+00    5.444566e+00
  6.552602e+00    5.449333e+00
  6.554029e+00    5.408133e+00
  6.555457e+00    5.383587e+00
  6.556884e+00    5.391677e+00
  6.558311e+00    5.400492e+00
  6.559739e+00    5.406716e+00
  6.561166e+00    5.421098e+00
  6.562593e+00    5.432067e+00
  6.564021e+00    5.454900e+00
  6.565448e+00    5.453750e+00
  6.566875e+00    5.430995e+00
  6.568303e+00    5.425332e+00
  6.569730e+00    5.406608e+00
  6.571157e+00    5.364463e+00
  6.572585e+00    5.339400e+00
  6.574012e+00    5.314944e+00
  6.575439e+00    5.287654e+00
  6.576867e+00    5.293744e+00
  6.578294e+00    5.286944e+00
  6.579722e+00    5.292024e+00
  6.581149e+00    5.288347e+00
  6.582576e+00    5.265750e+00
  6.584004e+00    5.257125e+00
  6.585431e+00    5.277449e+00
  6.586858e+00    5.282307e+00
  6.588286e+00    5.287129e+00
  6.589713e+00    5.301240e+00
  6.591140e+00    5.293195e+00
  6.592568e+00    5.291321e+00
  6.593995e+00    5.287345e+00
  6.595422e+00    5.266208e+00
  6.596850e+00    5.258458e+00
  6.598277e+00    5.230767e+00
  6.599704e+00    5.182150e+00
  6.601132e+00    5.125122e+00
  6.602559e+00    5.070368e+00
  6.603986e+00    5.008199e+00
  6.605414e+00    4.948687e+00
  6.606841e+00    4.892358e+00
  6.608268e+00    4.859829e+00
  6.609696e+00    4.846642e+00
  6.611123e+00    4.818202e+00
  6.612550e+00    4.793875e+00
  6.613978e+00    4.788148e+00
  6.615405e+00    4.768240e+00
  6.616832e+00    4.737499e+00
  6.618260e+00    4.722888e+00
  6.619687e+00    4.711035e+00
  6.621114e+00    4.725645e+00
  6.622542e+00    4.737128e+00
  6.623969e+00    4.749834e+00
  6.625396e+00    4.781130e+00
  6.626824e+00    4.816556e+00
  6.628251e+00    4.857660e+00
  6.629678e+00    4.883204e+00
  6.631106e+00    4.909855e+00
  6.632533e+00    4.932528e+00
  6.633960e+00    4.964188e+00
  6.635388e+00    4.999981e+00
  6.636815e+00    5.025280e+00
  6.638242e+00    5.049642e+00
  6.639670e+00    5.084530e+00
  6.641097e+00    5.111859e+00
  6.642524e+00    5.138583e+00
  6.643952e+00    5.191238e+00
  6.645379e+00    5.217012e+00
  6.646807e+00    5.224546e+00
  6.648234e+00    5.225804e+00
  6.649661e+00    5.224957e+00
  6.651089e+00    5.238121e+00
  6.652516e+00    5.256855e+00
  6.653943e+00    5.242980e+00
  6.655371e+00    5.229364e+00
  6.656798e+00    5.209316e+00
  6.658225e+00    5.177027e+00
  6.659653e+00    5.165105e+00
  6.661080e+00    5.144219e+00
  6.662507e+00    5.085758e+00
  6.663935e+00    5.004499e+00
  6.665362e+00    4.936457e+00
  6.666789e+00    4.881518e+00
  6.668217e+00    4.864302e+00
  6.669644e+00    4.842093e+00
  6.671071e+00    4.831216e+00
  6.672499e+00    4.807103e+00
  6.673926e+00    4.780557e+00
  6.675353e+00    4.781940e+00
  6.676781e+00    4.797197e+00
  6.678208e+00    4.790441e+00
  6.679635e+00    4.783680e+00
  6.681063e+00    4.768418e+00
  6.682490e+00    4.757554e+00
  6.683917e+00    4.745772e+00
  6.685345e+00    4.727125e+00
  6.686772e+00    4.741899e+00
  6.688199e+00    4.753856e+00
  6.689627e+00    4.740185e+00
  6.691054e+00    4.729706e+00
  6.692481e+00    4.733460e+00
  6.693909e+00    4.718858e+00
  6.695336e+00    4.721055e+00
  6.696763e+00    4.707685e+00
  6.698191e+00    4.707581e+00
  6.699618e+00    4.706167e+00
  6.701045e+00    4.683176e+00
  6.702473e+00    4.671770e+00
  6.703900e+00    4.679199e+00
  6.705327e+00    4.693204e+00
  6.706755e+00    4.711285e+00
  6.708182e+00    4.732420e+00
  6.709609e+00    4.739744e+00
  6.711037e+00    4.749407e+00
  6.712464e+00    4.754422e+00
  6.713891e+00    4.772415e+00
  6.715319e+00    4.802380e+00
  6.716746e+00    4.826859e+00
  6.718174e+00    4.832838e+00
  6.719601e+00    4.821991e+00
  6.721028e+00    4.836868e+00
  6.722456e+00    4.865493e+00
  6.723883e+00    4.883546e+00
  6.725310e+00    4.903645e+00
  6.726738e+00    4.912680e+00
  6.728165e+00    4.912170e+00
  6.729592e+00    4.938331e+00
  6.731020e+00    4.979640e+00
  6.732447e+00    5.039040e+00
  6.733874e+00    5.137468e+00
  6.735302e+00    5.218644e+00
  6.736729e+00    5.301862e+00
  6.738156e+00    5.399140e+00
  6.739584e+00    5.509944e+00
  6.741011e+00    5.611434e+00
  6.742438e+00    5.696932e+00
  6.743866e+00    5.778743e+00
  6.745293e+00    5.869277e+00
  6.746720e+00    5.957928e+00
  6.748148e+00    6.051964e+00
  6.749575e+00    6.149586e+00
  6.751002e+00    6.226479e+00
  6.752430e+00    6.302509e+00
  6.753857e+00    6.374563e+00
  6.755284e+00    6.437692e+00
  6.756712e+00    6.488157e+00
  6.758139e+00    6.528709e+00
  6.759566e+00    6.548341e+00
  6.760994e+00    6.564554e+00
  6.762421e+00    6.588297e+00
  6.763848e+00    6.594527e+00
  6.765276e+00    6.579118e+00
  6.766703e+00    6.545197e+00
  6.768130e+00    6.524752e+00
  6.769558e+00    6.497416e+00
  6.770985e+00    6.432639e+00
  6.772412e+00    6.382832e+00
  6.773840e+00    6.332279e+00
  6.775267e+00    6.271481e+00
  6.776694e+00    6.195856e+00
  6.778122e+00    6.125557e+00
  6.779549e+00    6.069196e+00
  6.780976e+00    6.008669e+00
  6.782404e+00    5.953785e+00
  6.783831e+00    5.949606e+00
  6.785259e+00    5.959175e+00
  6.786686e+00    5.941479e+00
  6.788113e+00    5.918916e+00
  6.789541e+00    5.884774e+00
  6.790968e+00    5.840888e+00
  6.792395e+00    5.825349e+00
  6.793823e+00    5.826604e+00
  6.795250e+00    5.818377e+00
  6.796677e+00    5.784712e+00
  6.798105e+00    5.750081e+00
  6.799532e+00    5.725959e+00
  6.800959e+00    5.743391e+00
  6.802387e+00    5.764604e+00
  6.803814e+00    5.772203e+00
  6.805241e+00    5.779511e+00
  6.806669e+00    5.772119e+00
  6.808096e+00    5.781174e+00
  6.809523e+00    5.800434e+00
  6.810951e+00    5.811360e+00
  6.812378e+00    5.798213e+00
  6.813805e+00    5.786215e+00
  6.815233e+00    5.762414e+00
  6.816660e+00    5.730755e+00
  6.818087e+00    5.718855e+00
  6.819515e+00    5.712846e+00
  6.820942e+00    5.723665e+00
  6.822369e+00    5.719728e+00
  6.823797e+00    5.722520e+00
  6.825224e+00    5.758578e+00
  6.826651e+00    5.782947e+00
  6.828079e+00    5.789691e+00
  6.829506e+00    5.791853e+00
  6.830933e+00    5.798565e+00
  6.832361e+00    5.805251e+00
  6.833788e+00    5.810576e+00
  6.835215e+00    5.812101e+00
  6.836643e+00    5.826787e+00
  6.838070e+00    5.856954e+00
  6.839497e+00    5.858525e+00
  6.840925e+00    5.873173e+00
  6.842352e+00    5.900167e+00
  6.843779e+00    5.919976e+00
  6.845207e+00    5.921037e+00
  6.846634e+00    5.916743e+00
  6.848061e+00    5.913496e+00
  6.849489e+00    5.906946e+00
  6.850916e+00    5.906981e+00
  6.852343e+00    5.969347e+00
  6.853771e+00    6.027220e+00
  6.855198e+00    6.050193e+00
  6.856626e+00    6.085296e+00
  6.858053e+00    6.130066e+00
  6.859480e+00    6.187006e+00
  6.860908e+00    6.245944e+00
  6.862335e+00    6.288444e+00
  6.863762e+00    6.316979e+00
  6.865190e+00    6.355428e+00
  6.866617e+00    6.411129e+00
  6.868044e+00    6.475879e+00
  6.869472e+00    6.498987e+00
  6.870899e+00    6.496132e+00
  6.872326e+00    6.488974e+00
  6.873754e+00    6.471644e+00
  6.875181e+00    6.447543e+00
  6.876608e+00    6.448637e+00
  6.878036e+00    6.437323e+00
  6.879463e+00    6.408092e+00
  6.880890e+00    6.366373e+00
  6.882318e+00    6.354725e+00
  6.883745e+00    6.345594e+00
  6.885172e+00    6.339042e+00
  6.886600e+00    6.326161e+00
  6.888027e+00    6.305089e+00
  6.889454e+00    6.265774e+00
  6.890882e+00    6.259256e+00
  6.892309e+00    6.277567e+00
  6.893736e+00    6.250039e+00
  6.895164e+00    6.177871e+00
  6.896591e+00    6.109924e+00
  6.898018e+00    6.045678e+00
  6.899446e+00    5.995857e+00
  6.900873e+00    5.958345e+00
  6.902300e+00    5.937617e+00
  6.903728e+00    5.897012e+00
  6.905155e+00    5.847566e+00
  6.906582e+00    5.779490e+00
  6.908010e+00    5.678766e+00
  6.909437e+00    5.619285e+00
  6.910864e+00    5.563043e+00
  6.912292e+00    5.534320e+00
  6.913719e+00    5.505550e+00
  6.915146e+00    5.478225e+00
  6.916574e+00    5.457306e+00
  6.918001e+00    5.426923e+00
  6.919428e+00    5.390412e+00
  6.920856e+00    5.347473e+00
  6.922283e+00    5.306623e+00
  6.923711e+00    5.264024e+00
  6.925138e+00    5.230969e+00
  6.926565e+00    5.197252e+00
  6.927993e+00    5.156716e+00
  6.929420e+00    5.117111e+00
  6.930847e+00    5.077923e+00
  6.932275e+00    5.060573e+00
  6.933702e+00    5.048015e+00
  6.935129e+00    5.058583e+00
  6.936557e+00    5.055475e+00
  6.937984e+00    5.041084e+00
  6.939411e+00    5.032356e+00
  6.940839e+00    5.007305e+00
  6.942266e+00    4.978353e+00
  6.943693e+00    4.954378e+00
  6.945121e+00    4.915496e+00
  6.946548e+00    4.889500e+00
  6.947975e+00    4.873005e+00
  6.949403e+00    4.857401e+00
  6.950830e+00    4.849360e+00
  6.952257e+00    4.844907e+00
  6.953685e+00    4.848945e+00
  6.955112e+00    4.858433e+00
  6.956539e+00    4.872881e+00
  6.957967e+00    4.866052e+00
  6.959394e+00    4.879119e+00
  6.960821e+00    4.890693e+00
  6.962249e+00    4.916681e+00
  6.963676e+00    4.928590e+00
  6.965103e+00    4.965074e+00
  6.966531e+00    5.013788e+00
  6.967958e+00    5.049344e+00
  6.969385e+00    5.078609e+00
  6.970813e+00    5.121434e+00
  6.972240e+00    5.171839e+00
  6.973667e+00    5.209524e+00
  6.975095e+00    5.232952e+00
  6.976522e+00    5.261042e+00
  6.977949e+00    5.284693e+00
  6.979377e+00    5.353204e+00
  6.980804e+00    5.424198e+00
  6.982231e+00    5.485401e+00
  6.983659e+00    5.532056e+00
  6.985086e+00    5.579514e+00
  6.986513e+00    5.627820e+00
  6.987941e+00    5.668178e+00
  6.989368e+00    5.702665e+00
  6.990795e+00    5.726696e+00
  6.992223e+00    5.752395e+00
  6.993650e+00    5.742064e+00
  6.995078e+00    5.714795e+00
  6.996505e+00    5.699850e+00
  6.997932e+00    5.677403e+00
  6.999360e+00    5.618490e+00
  7.000787e+00    5.549282e+00
  7.002214e+00    5.478724e+00
  7.003642e+00    5.399147e+00
  7.005069e+00    5.320127e+00
  7.006496e+00    5.224022e+00
  7.007924e+00    5.118464e+00
  7.009351e+00    5.021030e+00
  7.010778e+00    4.927696e+00
  7.012206e+00    4.836289e+00
  7.013633e+00    4.760685e+00
  7.015060e+00    4.682211e+00
  7.016488e+00    4.607601e+00
  7.017915e+00    4.537481e+00
  7.019342e+00    4.463270e+00
  7.020770e+00    4.373076e+00
  7.022197e+00    4.284906e+00
  7.023624e+00    4.214648e+00
  7.025052e+00    4.158986e+00
  7.026479e+00    4.141207e+00
  7.027906e+00    4.138212e+00
  7.029334e+00    4.119740e+00
  7.030761e+00    4.094695e+00
  7.032188e+00    4.083478e+00
  7.033616e+00    4.068157e+00
  7.035043e+00    4.049598e+00
  7.036470e+00    4.033997e+00
  7.037898e+00    4.049779e+00
  7.039325e+00    4.061716e+00
  7.040752e+00    4.057023e+00
  7.042180e+00    4.047524e+00
  7.043607e+00    4.053855e+00
  7.045034e+00    4.060226e+00
  7.046462e+00    4.049963e+00
  7.047889e+00    4.044847e+00
  7.049316e+00    4.082550e+00
  7.050744e+00    4.087199e+00
  7.052171e+00    4.060795e+00
  7.053598e+00    4.039330e+00
  7.055026e+00    4.022029e+00
  7.056453e+00    4.010977e+00
  7.057880e+00    3.992218e+00
  7.059308e+00    3.963997e+00
  7.060735e+00    3.945028e+00
  7.062163e+00    3.954910e+00
  7.063590e+00    3.948416e+00
  7.065017e+00    3.934540e+00
  7.066445e+00    3.921372e+00
  7.067872e+00    3.904944e+00
  7.069299e+00    3.895700e+00
  7.070727e+00    3.900140e+00
  7.072154e+00    3.912666e+00
  7.073581e+00    3.922599e+00
  7.075009e+00    3.901427e+00
  7.076436e+00    3.844222e+00
  7.077863e+00    3.800709e+00
  7.079291e+00    3.787302e+00
  7.080718e+00    3.784180e+00
  7.082145e+00    3.766213e+00
  7.083573e+00    3.752696e+00
  7.085000e+00    3.752914e+00
  7.086427e+00    3.736243e+00
  7.087855e+00    3.728041e+00
  7.089282e+00    3.733471e+00
  7.090709e+00    3.749526e+00
  7.092137e+00    3.739219e+00
  7.093564e+00    3.712453e+00
  7.094991e+00    3.703806e+00
  7.096419e+00    3.702081e+00
  7.097846e+00    3.697730e+00
  7.099273e+00    3.689702e+00
  7.100701e+00    3.695778e+00
  7.102128e+00    3.694906e+00
  7.103555e+00    3.683070e+00
  7.104983e+00    3.672501e+00
  7.106410e+00    3.690182e+00
  7.107837e+00    3.716880e+00
  7.109265e+00    3.731368e+00
  7.110692e+00    3.742201e+00
  7.112119e+00    3.749800e+00
  7.113547e+00    3.757247e+00
  7.114974e+00    3.780026e+00
  7.116401e+00    3.780271e+00
  7.117829e+00    3.783160e+00
  7.119256e+00    3.779117e+00
  7.120683e+00    3.769993e+00
  7.122111e+00    3.766762e+00
  7.123538e+00    3.742553e+00
  7.124965e+00    3.718862e+00
  7.126393e+00    3.689776e+00
  7.127820e+00    3.665704e+00
  7.129247e+00    3.656918e+00
  7.130675e+00    3.655715e+00
  7.132102e+00    3.642986e+00
  7.133530e+00    3.629024e+00
  7.134957e+00    3.613129e+00
  7.136384e+00    3.609436e+00
  7.137812e+00    3.630859e+00
  7.139239e+00    3.640277e+00
  7.140666e+00    3.650940e+00
  7.142094e+00    3.663243e+00
  7.143521e+00    3.659348e+00
  7.144948e+00    3.661515e+00
  7.146376e+00    3.668756e+00
  7.147803e+00    3.683304e+00
  7.149230e+00    3.700230e+00
  7.150658e+00    3.706029e+00
  7.152085e+00    3.698683e+00
  7.153512e+00    3.686834e+00
  7.154940e+00    3.667500e+00
  7.156367e+00    3.648154e+00
  7.157794e+00    3.639109e+00
  7.159222e+00    3.640214e+00
  7.160649e+00    3.634549e+00
  7.162076e+00    3.619079e+00
  7.163504e+00    3.605861e+00
  7.164931e+00    3.598110e+00
  7.166358e+00    3.603358e+00
  7.167786e+00    3.615539e+00
  7.169213e+00    3.630768e+00
  7.170640e+00    3.638431e+00
  7.172068e+00    3.604447e+00
  7.173495e+00    3.564853e+00
  7.174922e+00    3.542015e+00
  7.176350e+00    3.517889e+00
  7.177777e+00    3.500896e+00
  7.179204e+00    3.498794e+00
  7.180632e+00    3.492296e+00
  7.182059e+00    3.489719e+00
  7.183486e+00    3.503921e+00
  7.184914e+00    3.519067e+00
  7.186341e+00    3.538253e+00
  7.187768e+00    3.560763e+00
  7.189196e+00    3.579692e+00
  7.190623e+00    3.582130e+00
  7.192050e+00    3.572597e+00
  7.193478e+00    3.576959e+00
  7.194905e+00    3.585299e+00
  7.196332e+00    3.585280e+00
  7.197760e+00    3.579152e+00
  7.199187e+00    3.581034e+00
  7.200615e+00    3.587529e+00
  7.202042e+00    3.593282e+00
  7.203469e+00    3.589222e+00
  7.204897e+00    3.579880e+00
  7.206324e+00    3.563238e+00
  7.207751e+00    3.544663e+00
  7.209179e+00    3.523818e+00
  7.210606e+00    3.509894e+00
  7.212033e+00    3.496736e+00
  7.213461e+00    3.485385e+00
  7.214888e+00    3.469294e+00
  7.216315e+00    3.459358e+00
  7.217743e+00    3.463877e+00
  7.219170e+00    3.453932e+00
  7.220597e+00    3.459134e+00
  7.222025e+00    3.453368e+00
  7.223452e+00    3.448260e+00
  7.224879e+00    3.440276e+00
  7.226307e+00    3.421782e+00
  7.227734e+00    3.410522e+00
  7.229161e+00    3.398086e+00
  7.230589e+00    3.381564e+00
  7.232016e+00    3.368931e+00
  7.233443e+00    3.380463e+00
  7.234871e+00    3.374622e+00
  7.236298e+00    3.373829e+00
  7.237725e+00    3.370673e+00
  7.239153e+00    3.351343e+00
  7.240580e+00    3.350801e+00
  7.242007e+00    3.346312e+00
  7.243435e+00    3.342663e+00
  7.244862e+00    3.335872e+00
  7.246289e+00    3.330821e+00
  7.247717e+00    3.312844e+00
  7.249144e+00    3.291607e+00
  7.250571e+00    3.287141e+00
  7.251999e+00    3.286524e+00
  7.253426e+00    3.286877e+00
  7.254853e+00    3.274315e+00
  7.256281e+00    3.272844e+00
  7.257708e+00    3.271750e+00
  7.259135e+00    3.256936e+00
  7.260563e+00    3.245115e+00
  7.261990e+00    3.240319e+00
  7.263417e+00    3.236004e+00
  7.264845e+00    3.232362e+00
  7.266272e+00    3.227270e+00
  7.267699e+00    3.241954e+00
  7.269127e+00    3.252082e+00
  7.270554e+00    3.258091e+00
  7.271982e+00    3.265158e+00
  7.273409e+00    3.274269e+00
  7.274836e+00    3.262122e+00
  7.276264e+00    3.248731e+00
  7.277691e+00    3.245069e+00
  7.279118e+00    3.238484e+00
  7.280546e+00    3.220747e+00
  7.281973e+00    3.207954e+00
  7.283400e+00    3.206061e+00
  7.284828e+00    3.205152e+00
  7.286255e+00    3.195725e+00
  7.287682e+00    3.198969e+00
  7.289110e+00    3.223030e+00
  7.290537e+00    3.231295e+00
  7.291964e+00    3.235056e+00
  7.293392e+00    3.239563e+00
  7.294819e+00    3.246036e+00
  7.296246e+00    3.246545e+00
  7.297674e+00    3.222828e+00
  7.299101e+00    3.205831e+00
  7.300528e+00    3.202266e+00
  7.301956e+00    3.180952e+00
  7.303383e+00    3.159887e+00
  7.304810e+00    3.161673e+00
  7.306238e+00    3.172285e+00
  7.307665e+00    3.181049e+00
  7.309092e+00    3.191810e+00
  7.310520e+00    3.216280e+00
  7.311947e+00    3.235689e+00
  7.313374e+00    3.239842e+00
  7.314802e+00    3.246132e+00
  7.316229e+00    3.248049e+00
  7.317656e+00    3.250318e+00
  7.319084e+00    3.253508e+00
  7.320511e+00    3.254877e+00
  7.321938e+00    3.252202e+00
  7.323366e+00    3.236618e+00
  7.324793e+00    3.222218e+00
  7.326220e+00    3.223868e+00
  7.327648e+00    3.216952e+00
  7.329075e+00    3.213238e+00
  7.330502e+00    3.233968e+00
  7.331930e+00    3.249888e+00
  7.333357e+00    3.260815e+00
  7.334784e+00    3.271734e+00
  7.336212e+00    3.302438e+00
  7.337639e+00    3.331449e+00
  7.339066e+00    3.350729e+00
  7.340494e+00    3.372576e+00
  7.341921e+00    3.394700e+00
  7.343349e+00    3.402874e+00
  7.344776e+00    3.388576e+00
  7.346203e+00    3.384762e+00
  7.347631e+00    3.376526e+00
  7.349058e+00    3.378042e+00
  7.350485e+00    3.369968e+00
  7.351913e+00    3.368905e+00
  7.353340e+00    3.361077e+00
  7.354767e+00    3.345868e+00
  7.356195e+00    3.329404e+00
  7.357622e+00    3.324824e+00
  7.359049e+00    3.330618e+00
  7.360477e+00    3.333671e+00
  7.361904e+00    3.331319e+00
  7.363331e+00    3.317865e+00
  7.364759e+00    3.304139e+00
  7.366186e+00    3.294842e+00
  7.367613e+00    3.294486e+00
  7.369041e+00    3.319133e+00
  7.370468e+00    3.335612e+00
  7.371895e+00    3.346770e+00
  7.373323e+00    3.352499e+00
  7.374750e+00    3.342509e+00
  7.376177e+00    3.326930e+00
  7.377605e+00    3.324759e+00
  7.379032e+00    3.328740e+00
  7.380459e+00    3.322735e+00
  7.381887e+00    3.319800e+00
  7.383314e+00    3.315586e+00
  7.384741e+00    3.298031e+00
  7.386169e+00    3.275246e+00
  7.387596e+00    3.263987e+00
  7.389023e+00    3.250697e+00
  7.390451e+00    3.247440e+00
  7.391878e+00    3.243886e+00
  7.393305e+00    3.237847e+00
  7.394733e+00    3.250532e+00
  7.396160e+00    3.239676e+00
  7.397587e+00    3.226159e+00
  7.399015e+00    3.227526e+00
  7.400442e+00    3.233286e+00
  7.401869e+00    3.250679e+00
  7.403297e+00    3.268140e+00
  7.404724e+00    3.279970e+00
  7.406151e+00    3.288825e+00
  7.407579e+00    3.280209e+00
  7.409006e+00    3.262811e+00
  7.410434e+00    3.266050e+00
  7.411861e+00    3.278983e+00
  7.413288e+00    3.287572e+00
  7.414716e+00    3.281510e+00
  7.416143e+00    3.281615e+00
  7.417570e+00    3.275341e+00
  7.418998e+00    3.266519e+00
  7.420425e+00    3.272394e+00
  7.421852e+00    3.278746e+00
  7.423280e+00    3.271014e+00
  7.424707e+00    3.276643e+00
  7.426134e+00    3.281310e+00
  7.427562e+00    3.287607e+00
  7.428989e+00    3.291194e+00
  7.430416e+00    3.285900e+00
  7.431844e+00    3.285117e+00
  7.433271e+00    3.281300e+00
  7.434698e+00    3.278505e+00
  7.436126e+00    3.294412e+00
  7.437553e+00    3.303077e+00
  7.438980e+00    3.308641e+00
  7.440408e+00    3.301980e+00
  7.441835e+00    3.307960e+00
  7.443262e+00    3.314654e+00
  7.444690e+00    3.316050e+00
  7.446117e+00    3.319209e+00
  7.447544e+00    3.306586e+00
  7.448972e+00    3.284033e+00
  7.450399e+00    3.267406e+00
  7.451826e+00    3.261057e+00
  7.453254e+00    3.260966e+00
  7.454681e+00    3.265567e+00
  7.456108e+00    3.249367e+00
  7.457536e+00    3.250209e+00
  7.458963e+00    3.264643e+00
  7.460390e+00    3.290144e+00
  7.461818e+00    3.324445e+00
  7.463245e+00    3.346974e+00
  7.464672e+00    3.369631e+00
  7.466100e+00    3.386606e+00
  7.467527e+00    3.382509e+00
  7.468954e+00    3.377824e+00
  7.470382e+00    3.384661e+00
  7.471809e+00    3.371993e+00
  7.473236e+00    3.360639e+00
  7.474664e+00    3.336470e+00
  7.476091e+00    3.317905e+00
  7.477518e+00    3.306344e+00
  7.478946e+00    3.292183e+00
  7.480373e+00    3.270186e+00
  7.481801e+00    3.273525e+00
  7.483228e+00    3.290486e+00
  7.484655e+00    3.304932e+00
  7.486083e+00    3.323205e+00
  7.487510e+00    3.335405e+00
  7.488937e+00    3.344552e+00
  7.490365e+00    3.352559e+00
  7.491792e+00    3.356178e+00
  7.493219e+00    3.358239e+00
  7.494647e+00    3.355510e+00
  7.496074e+00    3.347118e+00
  7.497501e+00    3.342218e+00
  7.498929e+00    3.340426e+00
  7.500356e+00    3.328846e+00
  7.501783e+00    3.322143e+00
  7.503211e+00    3.322855e+00
  7.504638e+00    3.326272e+00
  7.506065e+00    3.335655e+00
  7.507493e+00    3.338177e+00
  7.508920e+00    3.323602e+00
  7.510347e+00    3.318399e+00
  7.511775e+00    3.311578e+00
  7.513202e+00    3.310207e+00
  7.514629e+00    3.312248e+00
  7.516057e+00    3.296834e+00
  7.517484e+00    3.287911e+00
  7.518911e+00    3.273475e+00
  7.520339e+00    3.265348e+00
  7.521766e+00    3.263067e+00
  7.523193e+00    3.280018e+00
  7.524621e+00    3.272798e+00
  7.526048e+00    3.272697e+00
  7.527475e+00    3.278429e+00
  7.528903e+00    3.283056e+00
  7.530330e+00    3.285316e+00
  7.531757e+00    3.295420e+00
  7.533185e+00    3.320615e+00
  7.534612e+00    3.332727e+00
  7.536039e+00    3.339365e+00
  7.537467e+00    3.343153e+00
  7.538894e+00    3.364197e+00
  7.540321e+00    3.391429e+00
  7.541749e+00    3.407310e+00
  7.543176e+00    3.417329e+00
  7.544603e+00    3.440920e+00
  7.546031e+00    3.457219e+00
  7.547458e+00    3.468365e+00
  7.548886e+00    3.480432e+00
  7.550313e+00    3.502074e+00
  7.551740e+00    3.537580e+00
  7.553168e+00    3.591248e+00
  7.554595e+00    3.631371e+00
  7.556022e+00    3.686432e+00
  7.557450e+00    3.754432e+00
  7.558877e+00    3.830396e+00
  7.560304e+00    3.891898e+00
  7.561732e+00    3.957452e+00
  7.563159e+00    4.016825e+00
  7.564586e+00    4.077776e+00
  7.566014e+00    4.122744e+00
  7.567441e+00    4.160937e+00
  7.568868e+00    4.209022e+00
  7.570296e+00    4.256842e+00
  7.571723e+00    4.283555e+00
  7.573150e+00    4.305738e+00
  7.574578e+00    4.330129e+00
  7.576005e+00    4.365878e+00
  7.577432e+00    4.391989e+00
  7.578860e+00    4.401711e+00
  7.580287e+00    4.420204e+00
  7.581714e+00    4.418218e+00
  7.583142e+00    4.432229e+00
  7.584569e+00    4.451295e+00
  7.585996e+00    4.480910e+00
  7.587424e+00    4.485588e+00
  7.588851e+00    4.494607e+00
  7.590278e+00    4.491919e+00
  7.591706e+00    4.497210e+00
